project,bug_id,type,bug_report_id,revision_id,revision_date,bug_report_url,root_causes_count,modified_sources_count,root_causes,modified_sources,error
Math,47,functional,MATH-657,32b0f7336b7627bc6e471a1091dfb2712b613eee,2011-09-02 23:05:01 +0000,https://issues.apache.org/jira/browse/MATH-657,2,1,"org.apache.commons.math.complex.ComplexTest::testAtanI: junit.framework.AssertionFailedError; org.apache.commons.math.complex.ComplexTest::testDivideZero: junit.framework.AssertionFailedError: expected:<(NaN, NaN)> but was:<(Infinity, Infinity)>",org.apache.commons.math.complex.Complex,
Math,50,functional,MATH-631,ebc61de97f41e6beabb07c8418dc1ab2cf5e5ce3,2011-08-12 16:48:26 +0000,https://issues.apache.org/jira/browse/MATH-631,1,1,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest::testIssue631: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math.exception.TooManyEvaluationsException,org.apache.commons.math.analysis.solvers.BaseSecantSolver,
Math,52,functional,MATH-639,8b41800046f1d336865b48ea4bc65522ebb3e6ea,2011-08-05 15:05:33 +0000,https://issues.apache.org/jira/browse/MATH-639,1,1,org.apache.commons.math.geometry.euclidean.threed.RotationTest::testIssue639: junit.framework.AssertionFailedError: expected:<0.6228370359608201> but was:<NaN>,org.apache.commons.math.geometry.euclidean.threed.Rotation,
Math,53,functional,MATH-618,2123f7805b1b7aa7f6651f96342e7ef188ff763e,2011-07-14 06:08:05 +0000,https://issues.apache.org/jira/browse/MATH-618,1,1,org.apache.commons.math.complex.ComplexTest::testAddNaN: junit.framework.AssertionFailedError,org.apache.commons.math.complex.Complex,
Math,54,functional,MATH-567,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,2011-05-05 19:41:28 +0000,https://issues.apache.org/jira/browse/MATH-567,1,1,org.apache.commons.math.dfp.DfpTest::testIssue567: junit.framework.AssertionFailedError: expected:<0.0> but was:<-Infinity>,org.apache.commons.math.dfp.Dfp,
Math,55,functional,MATH-554,fbbb96eb1784f1e7f8ac1ffc5c66fffa227206b2,2011-04-03 14:33:29 +0000,https://issues.apache.org/jira/browse/MATH-554,1,1,org.apache.commons.math.geometry.Vector3DTest::testCrossProductCancellation: junit.framework.AssertionFailedError: expected:<1.0> but was:<0.0>,org.apache.commons.math.geometry.Vector3D,
Math,56,functional,MATH-552,368f17d194d3d03c73cc459f1af6fcc1a1b7d598,2011-04-01 10:10:18 +0000,https://issues.apache.org/jira/browse/MATH-552,1,1,org.apache.commons.math.util.MultidimensionalCounterTest::testIterationConsistency: junit.framework.AssertionFailedError: Wrong multidimensional index for [3][2] expected:<3> but was:<2>,org.apache.commons.math.util.MultidimensionalCounter,
Math,57,functional,MATH-546,b6bf8f418ade5fc981f66109c0a2e5af512ac9c0,2011-03-15 12:15:02 +0000,https://issues.apache.org/jira/browse/MATH-546,1,1,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest::testSmallDistances: junit.framework.AssertionFailedError,org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,
Math,59,functional,MATH-482,6d6649ef6932053a9cb1854cec65b60b1e445999,2011-01-17 19:55:01 +0000,https://issues.apache.org/jira/browse/MATH-482,1,1,"org.apache.commons.math.util.FastMathTest::testMinMaxFloat: junit.framework.AssertionFailedError: max(50.0, -50.0) expected:<50.0> but was:<-50.0>",org.apache.commons.math.util.FastMath,
Math,62,functional,MATH-413,51aa6e6ca29a8265784c037bc3a42455329ee4ab,2010-09-23 12:11:56 +0000,https://issues.apache.org/jira/browse/MATH-413,1,1,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizerTest::testQuinticMin: junit.framework.AssertionFailedError: expected:<-0.2719561293> but was:<-0.2719561278056452>,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,
Math,63,functional,MATH-370,495f04bcda902b73118cc6b30afd36465762b259,2010-09-01 13:45:55 +0000,https://issues.apache.org/jira/browse/MATH-370,1,1,org.apache.commons.math.util.MathUtilsTest::testArrayEquals: junit.framework.AssertionFailedError,org.apache.commons.math.util.MathUtils,
Math,64,functional,MATH-405,784e4f69ec67d511a0620a2b030688f186ebb959,2010-08-11 13:40:39 +0000,https://issues.apache.org/jira/browse/MATH-405,2,1,org.apache.commons.math.optimization.general.MinpackTest::testMinpackJennrichSampson: junit.framework.AssertionFailedError: expected:<0.2578199266368004> but was:<0.2578330049004441>; org.apache.commons.math.optimization.general.MinpackTest::testMinpackFreudensteinRoth: junit.framework.AssertionFailedError: expected:<11.41300466147456> but was:<11.4121122022341>,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,
Math,65,functional,MATH-377,c640932de203b33683679879cdf4b1b637d473d3,2010-08-05 08:48:00 +0000,https://issues.apache.org/jira/browse/MATH-377,1,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest::testCircleFitting: junit.framework.AssertionFailedError: expected:<0.004> but was:<0.0019737107108948474>,org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer,
Math,66,functional,MATH-395,962315ba9322bb96d5b1941c4272501cc7cc050e,2010-07-28 12:03:41 +0000,https://issues.apache.org/jira/browse/MATH-395,4,1,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest::testQuinticMin: junit.framework.AssertionFailedError: expected:<-0.2719561270319131> but was:<-0.2719561299044896>; org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest::testSinMin: junit.framework.AssertionFailedError; org.apache.commons.math.optimization.univariate.BrentOptimizerTest::testQuinticMinStatistics: junit.framework.AssertionFailedError: expected:<1880.5> but was:<18.0>; org.apache.commons.math.optimization.univariate.BrentOptimizerTest::testSinMin: junit.framework.AssertionFailedError: expected:<4.71238898038469> but was:<4.71238897901431>,org.apache.commons.math.optimization.univariate.BrentOptimizer,
Math,67,functional,MATH-393,d4b02f6a3a90cb468731d6156d571d284bd070b1,2010-07-25 12:29:43 +0000,https://issues.apache.org/jira/browse/MATH-393,1,1,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizerTest::testQuinticMin: junit.framework.AssertionFailedError: expected:<-0.27195612846834> but was:<-0.27194301946870036>,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,
Math,68,functional,MATH-362,24218a5278ca3d99c209efc990d16048e29c8536,2010-05-29 18:15:50 +0000,https://issues.apache.org/jira/browse/MATH-362,2,1,org.apache.commons.math.optimization.general.MinpackTest::testMinpackJennrichSampson: junit.framework.AssertionFailedError: expected:<0.2578330049> but was:<0.257819926636807>; org.apache.commons.math.optimization.general.MinpackTest::testMinpackFreudensteinRoth: junit.framework.AssertionFailedError: expected:<11.4121122022341> but was:<11.41300466147456>,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,
Math,69,functional,MATH-371,bb005b56ca0739c4c212804ba7a483c8164e78f1,2010-05-16 23:48:07 +0000,https://issues.apache.org/jira/browse/MATH-371,2,1,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest::testPValueNearZero: junit.framework.AssertionFailedError; org.apache.commons.math.stat.correlation.SpearmansRankCorrelationTest::testPValueNearZero: junit.framework.AssertionFailedError,org.apache.commons.math.stat.correlation.PearsonsCorrelation,
Math,71,functional,MATH-358,061f50175cf7047856a934f9a827dbe6fd818334,2010-03-24 22:11:51 +0000,https://issues.apache.org/jira/browse/MATH-358,2,2,org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest::testMissedEndEvent: junit.framework.AssertionFailedError: expected:<1.8782503799999986E9> but was:<1.878250439999994E9>; org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest::testMissedEndEvent: junit.framework.AssertionFailedError: expected:<1.8782503799999986E9> but was:<1.878250479999994E9>,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator; org.apache.commons.math.ode.nonstiff.RungeKuttaIntegrator,
Math,72,functional,MATH-344,a0b4b4b79865987b93cea23a9a81a63d6a020351,2010-02-23 21:09:25 +0000,https://issues.apache.org/jira/browse/MATH-344,1,1,org.apache.commons.math.analysis.solvers.BrentSolverTest::testRootEndpoints: junit.framework.AssertionFailedError: expected:<3.141592653589793> but was:<1.2246467991473532E-16>,org.apache.commons.math.analysis.solvers.BrentSolver,
Math,73,functional,MATH-343,f6dd42b4fc01d1bef5392b6f19b6bcbafee27637,2010-02-23 21:01:38 +0000,https://issues.apache.org/jira/browse/MATH-343,1,1,org.apache.commons.math.analysis.solvers.BrentSolverTest::testBadEndpoints: junit.framework.AssertionFailedError: Expecting IllegalArgumentException - non-bracketing,org.apache.commons.math.analysis.solvers.BrentSolver,
Math,74,functional,MATH-338,8dd2239074e3e1bbadc9f6ce55cd2c2b02a7c9fc,2010-01-28 15:01:55 +0000,https://issues.apache.org/jira/browse/MATH-338,1,1,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest::polynomial: junit.framework.AssertionFailedError,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,
Math,75,functional,MATH-329,6dd3724b9b5e29a9bd9f404d28d0cf6d43ccfe95,2010-01-16 20:01:17 +0000,https://issues.apache.org/jira/browse/MATH-329,1,1,org.apache.commons.math.stat.FrequencyTest::testPcts: junit.framework.AssertionFailedError: three (Object) pct expected:<0.5> but was:<1.0>,org.apache.commons.math.stat.Frequency,
Math,76,functional,MATH-320,b2f3f6db411099f91a5436a4f88344ccc1f8d166,2009-12-31 17:52:16 +0000,https://issues.apache.org/jira/browse/MATH-320,2,1,org.apache.commons.math.linear.SingularValueSolverTest::testMath320A: junit.framework.AssertionFailedError: expected:<0.0> but was:<0.09336767546650937>; org.apache.commons.math.linear.SingularValueSolverTest::testMath320B: junit.framework.AssertionFailedError: expected:<0.0> but was:<3.2>,org.apache.commons.math.linear.SingularValueDecompositionImpl,
Math,77,functional,MATH-326,ce185345fa26d4f96979cbebfbb0e9def817305f,2009-12-29 12:24:58 +0000,https://issues.apache.org/jira/browse/MATH-326,2,2,org.apache.commons.math.linear.ArrayRealVectorTest::testBasicFunctions: junit.framework.AssertionFailedError: compare values   expected:<6.0> but was:<128.0>; org.apache.commons.math.linear.SparseRealVectorTest::testBasicFunctions: junit.framework.AssertionFailedError: compare values   expected:<6.0> but was:<-3.0>,org.apache.commons.math.linear.ArrayRealVector; org.apache.commons.math.linear.OpenMapRealVector,
Math,80,functional,MATH-318,83f18d5299fbadf91ec792c95ee96bcd916ca9af,2009-11-06 15:11:57 +0000,https://issues.apache.org/jira/browse/MATH-318,1,1,org.apache.commons.math.linear.EigenDecompositionImplTest::testMathpbx02: junit.framework.AssertionFailedError: expected:<16828.208208485466> but was:<20654.74511575945>,org.apache.commons.math.linear.EigenDecompositionImpl,
Math,82,functional,MATH-288,38983e820763c882e778c7d5c68b673fb45a210e,2009-08-25 18:07:13 +0000,https://issues.apache.org/jira/browse/MATH-288,1,1,org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath288: junit.framework.AssertionFailedError: expected:<10.0> but was:<11.5>,org.apache.commons.math.optimization.linear.SimplexSolver,
Math,83,functional,MATH-286,dbdff0758b40601238e88b2cffbf7ceb58ed8977,2009-08-21 23:07:42 +0000,https://issues.apache.org/jira/browse/MATH-286,1,1,org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath286: junit.framework.AssertionFailedError: expected:<6.9> but was:<4.6000000000000005>,org.apache.commons.math.optimization.linear.SimplexTableau,
Math,84,functional,MATH-283,8fe6a83eb60b7b16cac065b68e60c637d64d5932,2009-08-14 19:23:27 +0000,https://issues.apache.org/jira/browse/MATH-283,2,1,org.apache.commons.math.optimization.direct.MultiDirectionalTest::testMinimizeMaximize: junit.framework.AssertionFailedError; org.apache.commons.math.optimization.direct.MultiDirectionalTest::testMath283: org.apache.commons.math.optimization.OptimizationException: org.apache.commons.math.MaxIterationsExceededException: Maximal number of iterations (100) exceeded,org.apache.commons.math.optimization.direct.MultiDirectional,
Math,86,functional,MATH-274,6b547ba222e6d70b0351cfd354e1d3497da9e24f,2009-06-04 20:07:29 +0000,https://issues.apache.org/jira/browse/MATH-274,2,1,org.apache.commons.math.linear.CholeskyDecompositionImplTest::testMath274: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math.linear.NotPositiveDefiniteMatrixException; org.apache.commons.math.linear.CholeskyDecompositionImplTest::testNotPositiveDefinite: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math.linear.NotPositiveDefiniteMatrixException,org.apache.commons.math.linear.CholeskyDecompositionImpl,
Math,87,functional,MATH-273,59434c2dce49e0104b4c7d51b7502e4eae7d2773,2009-06-03 09:06:08 +0000,https://issues.apache.org/jira/browse/MATH-273,1,1,org.apache.commons.math.optimization.linear.SimplexSolverTest::testSingleVariableAndConstraint: junit.framework.AssertionFailedError: expected:<10.0> but was:<0.0>,org.apache.commons.math.optimization.linear.SimplexTableau,
Math,88,functional,MATH-272,ed813abf79e11a2c7ab7f2368acf8f3174db80e5,2009-06-02 19:37:30 +0000,https://issues.apache.org/jira/browse/MATH-272,1,1,org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath272: junit.framework.AssertionFailedError: expected:<1.0> but was:<0.0>,org.apache.commons.math.optimization.linear.SimplexTableau,
Math,91,functional,MATH-252,99b46033f5ac900f7771305f6f0b0fe8c259e318,2009-03-29 16:51:48 +0000,https://issues.apache.org/jira/browse/MATH-252,1,1,org.apache.commons.math.fraction.FractionTest::testCompareTo: junit.framework.AssertionFailedError: expected:<-1> but was:<0>,org.apache.commons.math.fraction.Fraction,
Math,92,functional,MATH-241,944446a1a8a3004ddd81298e0e922e4d47b99997,2009-01-19 23:52:02 +0000,https://issues.apache.org/jira/browse/MATH-241,1,1,"org.apache.commons.math.util.MathUtilsTest::testBinomialCoefficientLarge: junit.framework.AssertionFailedError: 48,22 expected:<27385657281648> but was:<27385657281647>",org.apache.commons.math.util.MathUtils,
Math,93,functional,MATH-240,e4886c0a39944ba9fb7a2175cb2d1026747910e1,2009-01-19 19:43:01 +0000,https://issues.apache.org/jira/browse/MATH-240,1,1,org.apache.commons.math.util.MathUtilsTest::testFactorial: junit.framework.AssertionFailedError: 17!  expected:<3.55687428096E14> but was:<3.55687428096001E14>,org.apache.commons.math.util.MathUtils,
Math,94,functional,MATH-238,dabf3a5beb9ab697d570154b9961078a8586c787,2009-01-16 23:06:32 +0000,https://issues.apache.org/jira/browse/MATH-238,1,1,org.apache.commons.math.util.MathUtilsTest::testGcd: junit.framework.AssertionFailedError: expected:<98304> but was:<3440640>,org.apache.commons.math.util.MathUtils,
Math,96,functional,MATH-221,94cf29c4e3b6a7f37ad9d85ba572409691ed7f23,2008-08-29 15:46:22 +0000,https://issues.apache.org/jira/browse/MATH-221,1,1,org.apache.commons.math.complex.ComplexTest::testMath221: junit.framework.AssertionFailedError: expected:<org.apache.commons.math.complex.Complex@98b00000> but was:<org.apache.commons.math.complex.Complex@18b00000>,org.apache.commons.math.complex.Complex,
Math,99,functional,MATH-243,8bf548c5e83e067503d10f304d9f855ced1a449c,2009-02-21 13:54:25 +0000,https://issues.apache.org/jira/browse/MATH-243,2,1,org.apache.commons.math.util.MathUtilsTest::testGcd: junit.framework.AssertionFailedError: expecting ArithmeticException; org.apache.commons.math.util.MathUtilsTest::testLcm: junit.framework.AssertionFailedError: Expecting ArithmeticException,org.apache.commons.math.util.MathUtils,
Math,102,functional,MATH-175,a3dc59a94da24e46c252453f08c4b4b4a91c3ce7,2008-01-09 05:16:00 +0000,https://issues.apache.org/jira/browse/MATH-175,6,1,org.apache.commons.math.stat.inference.ChiSquareFactoryTest::testChiSquareLargeTestStatistic: junit.framework.AssertionFailedError: chi-square test statistic expected:<114875.90421929007> but was:<3624883.3429077636>; org.apache.commons.math.stat.inference.ChiSquareFactoryTest::testChiSquare: junit.framework.AssertionFailedError: chi-square test statistic expected:<9.023307936427388> but was:<16.413107036160778>; org.apache.commons.math.stat.inference.ChiSquareTestTest::testChiSquareLargeTestStatistic: junit.framework.AssertionFailedError: chi-square test statistic expected:<114875.90421929007> but was:<3624883.3429077636>; org.apache.commons.math.stat.inference.ChiSquareTestTest::testChiSquare: junit.framework.AssertionFailedError: chi-square test statistic expected:<9.023307936427388> but was:<16.413107036160778>; org.apache.commons.math.stat.inference.TestUtilsTest::testChiSquareLargeTestStatistic: junit.framework.AssertionFailedError: chi-square test statistic expected:<114875.90421929007> but was:<3624883.3429077636>; org.apache.commons.math.stat.inference.TestUtilsTest::testChiSquare: junit.framework.AssertionFailedError: chi-square test statistic expected:<9.023307936427388> but was:<16.413107036160778>,org.apache.commons.math.stat.inference.ChiSquareTestImpl,
